content_id,skill_id,chapter_id,subject,family,difficulty_bucket,source_type
4885,168,115,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4886,168,115,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4887,168,115,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4888,168,115,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4889,168,115,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4890,168,115,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4891,168,115,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4892,168,115,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4893,168,115,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4894,168,115,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4895,168,115,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4896,169,115,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4897,169,115,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4898,169,115,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4899,169,115,MATHEMATICS,REASONING,Facile,LEGACY_BANK
4900,169,115,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4901,169,115,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4902,169,115,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4903,169,115,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
4904,169,115,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4905,169,115,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4906,169,115,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4907,169,115,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4908,170,116,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4909,170,116,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4910,170,116,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4911,170,116,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4912,170,116,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4913,170,116,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4914,170,116,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4915,170,116,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4916,170,116,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4917,170,116,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4918,170,116,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4919,170,116,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4920,171,116,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4921,171,116,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4922,171,116,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4923,171,116,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4924,171,116,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4925,171,116,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4926,171,116,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4927,171,116,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4928,171,116,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4929,171,116,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4930,171,116,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4931,171,116,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4932,172,116,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4933,172,116,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4934,172,116,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4935,172,116,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4936,172,116,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4937,172,116,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4938,172,116,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4939,172,116,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4940,172,116,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4941,172,116,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4942,172,116,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4943,172,116,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4944,173,117,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4945,173,117,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4946,173,117,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4947,173,117,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
4948,173,117,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4949,173,117,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4950,173,117,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4951,173,117,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4952,173,117,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4953,173,117,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4954,173,117,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4955,173,117,MATHEMATICS,REASONING,Facile,LEGACY_BANK
4956,174,117,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4957,174,117,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4958,174,117,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4959,174,117,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4960,174,117,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4961,174,117,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4962,174,117,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4963,174,117,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4964,174,117,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4965,174,117,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4966,174,117,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4967,174,117,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4968,175,118,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4969,175,118,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4970,175,118,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4971,175,118,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4972,175,118,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4973,175,118,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4974,175,118,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4975,175,118,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4976,175,118,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4977,175,118,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4978,175,118,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4979,175,118,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4980,176,118,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4981,176,118,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4982,176,118,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4983,176,118,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4984,176,118,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4985,176,118,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4986,176,118,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4987,176,118,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4988,176,118,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4989,176,118,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4990,176,118,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4991,176,118,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4992,177,118,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4993,177,118,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4994,177,118,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4995,177,118,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4996,177,118,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4997,177,118,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4998,177,118,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4999,177,118,MATHEMATICS,REASONING,Facile,LEGACY_BANK
5000,177,118,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
5001,177,118,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5002,177,118,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
5003,177,118,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
5004,178,118,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
5005,178,118,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5006,178,118,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
5007,178,118,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
5008,178,118,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
5009,178,118,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
5010,178,118,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
5011,178,118,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
5012,178,118,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
5013,178,118,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
5014,178,118,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
5015,178,118,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
5016,179,118,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
5017,179,118,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
5018,179,118,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
5019,179,118,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
5020,179,118,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
5021,179,118,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
5022,179,118,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
5023,179,118,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
5024,179,118,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
5025,179,118,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
5026,179,118,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
5027,179,118,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
5028,180,118,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
5029,180,118,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
5030,180,118,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
5031,180,118,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
5032,180,118,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
5033,180,118,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
5034,180,118,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5035,180,118,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
5036,180,118,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
5037,180,118,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
5038,180,118,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
5039,180,118,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
5040,182,119,HISTORY,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
5041,182,119,HISTORY,JUSTIFICATION,Difficile,LEGACY_BANK
5042,182,119,HISTORY,REASONING,Difficile,LEGACY_BANK
5043,182,119,HISTORY,BREVET_STYLE,Facile,LEGACY_BANK
5044,182,119,HISTORY,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
5045,182,119,HISTORY,REMEDIATION,Difficile,LEGACY_BANK
5046,182,119,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5047,182,119,HISTORY,AUTOMATISM,Facile,LEGACY_BANK
5048,182,119,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5049,182,119,HISTORY,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5050,182,119,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5051,182,119,HISTORY,PROBLEM_SOLVING,Facile,LEGACY_BANK
5052,182,119,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5053,182,119,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5054,182,119,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5055,183,119,HISTORY,JUSTIFICATION,Moyen,LEGACY_BANK
5056,183,119,HISTORY,REASONING,Difficile,LEGACY_BANK
5057,183,119,HISTORY,BREVET_STYLE,Difficile,LEGACY_BANK
5058,183,119,HISTORY,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
5059,183,119,HISTORY,REMEDIATION,Moyen,LEGACY_BANK
5060,183,119,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5061,183,119,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5062,183,119,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5063,183,119,HISTORY,DIRECT_APPLICATION,Moyen,LEGACY_BANK
5064,183,119,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5065,183,119,HISTORY,PROBLEM_SOLVING,Difficile,LEGACY_BANK
5066,183,119,HISTORY,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
5067,183,119,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5068,183,119,HISTORY,AUTOMATISM,Difficile,LEGACY_BANK
5069,183,119,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5070,184,120,HISTORY,REASONING,Moyen,LEGACY_BANK
5071,184,120,HISTORY,BREVET_STYLE,Difficile,LEGACY_BANK
5072,184,120,HISTORY,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5073,184,120,HISTORY,REMEDIATION,Facile,LEGACY_BANK
5074,184,120,HISTORY,TRANSFER,Moyen,LEGACY_BANK
5075,184,120,HISTORY,AUTOMATISM,Difficile,LEGACY_BANK
5076,184,120,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5077,184,120,HISTORY,DIRECT_APPLICATION,Facile,LEGACY_BANK
5078,184,120,HISTORY,MULTI_STEP,Moyen,LEGACY_BANK
5079,184,120,HISTORY,PROBLEM_SOLVING,Difficile,LEGACY_BANK
5080,184,120,HISTORY,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
5081,184,120,HISTORY,JUSTIFICATION,Facile,LEGACY_BANK
5082,184,120,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5083,184,120,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5084,184,120,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5085,185,120,HISTORY,BREVET_STYLE,Moyen,LEGACY_BANK
5086,185,120,HISTORY,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5087,185,120,HISTORY,REMEDIATION,Difficile,LEGACY_BANK
5088,185,120,HISTORY,TRANSFER,Facile,LEGACY_BANK
5089,185,120,HISTORY,AUTOMATISM,Moyen,LEGACY_BANK
5090,185,120,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5091,185,120,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5092,185,120,HISTORY,MULTI_STEP,Facile,LEGACY_BANK
5093,185,120,HISTORY,PROBLEM_SOLVING,Moyen,LEGACY_BANK
5094,185,120,HISTORY,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
5095,185,120,HISTORY,JUSTIFICATION,Difficile,LEGACY_BANK
5096,185,120,HISTORY,REASONING,Facile,LEGACY_BANK
5097,185,120,HISTORY,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5098,185,120,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5099,185,120,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5112,186,120,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5113,186,120,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5114,186,120,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5100,186,120,HISTORY,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
5101,186,120,HISTORY,REMEDIATION,Difficile,LEGACY_BANK
5102,186,120,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5103,186,120,HISTORY,AUTOMATISM,Facile,LEGACY_BANK
5104,186,120,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5105,186,120,HISTORY,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5106,186,120,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5107,186,120,HISTORY,PROBLEM_SOLVING,Facile,LEGACY_BANK
5108,186,120,HISTORY,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
5109,186,120,HISTORY,JUSTIFICATION,Difficile,LEGACY_BANK
5110,186,120,HISTORY,REASONING,Difficile,LEGACY_BANK
5111,186,120,HISTORY,BREVET_STYLE,Facile,LEGACY_BANK
5115,187,121,HISTORY,REMEDIATION,Moyen,LEGACY_BANK
5116,187,121,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5117,187,121,HISTORY,AUTOMATISM,Difficile,LEGACY_BANK
5118,187,121,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5119,187,121,HISTORY,DIRECT_APPLICATION,Moyen,LEGACY_BANK
5120,187,121,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5121,187,121,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5122,187,121,HISTORY,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
5123,187,121,HISTORY,JUSTIFICATION,Moyen,LEGACY_BANK
5134,188,121,HISTORY,REMEDIATION,Facile,LEGACY_BANK
5135,188,121,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5136,188,121,HISTORY,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
5137,188,121,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5138,188,121,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5124,188,121,HISTORY,TRANSFER,Moyen,LEGACY_BANK
5125,188,121,HISTORY,AUTOMATISM,Difficile,LEGACY_BANK
5126,188,121,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5127,188,121,HISTORY,DIRECT_APPLICATION,Facile,LEGACY_BANK
5128,188,121,HISTORY,MULTI_STEP,Moyen,LEGACY_BANK
5129,188,121,HISTORY,PROBLEM_SOLVING,Difficile,LEGACY_BANK
5130,188,121,HISTORY,JUSTIFICATION,Facile,LEGACY_BANK
5131,188,121,HISTORY,REASONING,Moyen,LEGACY_BANK
5132,188,121,HISTORY,BREVET_STYLE,Difficile,LEGACY_BANK
5133,188,121,HISTORY,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5139,189,122,HISTORY,AUTOMATISM,Moyen,LEGACY_BANK
5140,189,122,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5141,189,122,HISTORY,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5142,189,122,HISTORY,MULTI_STEP,Facile,LEGACY_BANK
5143,189,122,HISTORY,PROBLEM_SOLVING,Moyen,LEGACY_BANK
5144,189,122,HISTORY,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
5145,189,122,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5146,189,122,HISTORY,REASONING,Facile,LEGACY_BANK
5147,189,122,HISTORY,BREVET_STYLE,Moyen,LEGACY_BANK
5148,189,122,HISTORY,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5149,190,122,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5150,190,122,HISTORY,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5151,190,122,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5152,190,122,HISTORY,PROBLEM_SOLVING,Facile,LEGACY_BANK
5153,190,122,HISTORY,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
5154,190,122,HISTORY,JUSTIFICATION,Difficile,LEGACY_BANK
5155,190,122,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5156,190,122,HISTORY,BREVET_STYLE,Facile,LEGACY_BANK
5157,190,122,HISTORY,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
5158,190,122,HISTORY,REMEDIATION,Difficile,LEGACY_BANK
5159,190,122,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5160,190,122,HISTORY,AUTOMATISM,Facile,LEGACY_BANK
5161,190,122,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5162,190,122,HISTORY,REASONING,Difficile,LEGACY_BANK
5163,190,122,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5164,191,122,HISTORY,DIRECT_APPLICATION,Moyen,LEGACY_BANK
5165,191,122,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5166,191,122,HISTORY,PROBLEM_SOLVING,Difficile,LEGACY_BANK
5167,191,122,HISTORY,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
5168,191,122,HISTORY,JUSTIFICATION,Moyen,LEGACY_BANK
5169,191,122,HISTORY,REASONING,Difficile,LEGACY_BANK
5170,191,122,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5171,191,122,HISTORY,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
5172,191,122,HISTORY,REMEDIATION,Moyen,LEGACY_BANK
5173,191,122,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5174,191,122,HISTORY,AUTOMATISM,Difficile,LEGACY_BANK
5175,191,122,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5176,191,122,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5177,191,122,HISTORY,BREVET_STYLE,Difficile,LEGACY_BANK
5178,191,122,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5183,192,123,HISTORY,REASONING,Moyen,LEGACY_BANK
5184,192,123,HISTORY,BREVET_STYLE,Difficile,LEGACY_BANK
5185,192,123,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5186,192,123,HISTORY,REMEDIATION,Facile,LEGACY_BANK
5187,192,123,HISTORY,TRANSFER,Moyen,LEGACY_BANK
5188,192,123,HISTORY,AUTOMATISM,Difficile,LEGACY_BANK
5189,192,123,HISTORY,DIRECT_APPLICATION,Facile,LEGACY_BANK
5190,192,123,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5191,192,123,HISTORY,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5192,192,123,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5193,192,123,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5179,192,123,HISTORY,MULTI_STEP,Moyen,LEGACY_BANK
5180,192,123,HISTORY,PROBLEM_SOLVING,Difficile,LEGACY_BANK
5181,192,123,HISTORY,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
5182,192,123,HISTORY,JUSTIFICATION,Facile,LEGACY_BANK
5194,193,123,HISTORY,PROBLEM_SOLVING,Moyen,LEGACY_BANK
5195,193,123,HISTORY,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
5196,193,123,HISTORY,JUSTIFICATION,Difficile,LEGACY_BANK
5197,193,123,HISTORY,REASONING,Facile,LEGACY_BANK
5198,193,123,HISTORY,BREVET_STYLE,Moyen,LEGACY_BANK
5199,193,123,HISTORY,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
5200,193,123,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5201,193,123,HISTORY,TRANSFER,Facile,LEGACY_BANK
5202,193,123,HISTORY,AUTOMATISM,Moyen,LEGACY_BANK
5203,193,123,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5204,193,123,HISTORY,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5205,193,123,HISTORY,MULTI_STEP,Facile,LEGACY_BANK
5206,193,123,HISTORY,REMEDIATION,Difficile,LEGACY_BANK
5207,193,123,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5208,193,123,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5209,194,124,HISTORY,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
5210,194,124,HISTORY,JUSTIFICATION,Difficile,LEGACY_BANK
5211,194,124,HISTORY,REASONING,Difficile,LEGACY_BANK
5212,194,124,HISTORY,BREVET_STYLE,Facile,LEGACY_BANK
5213,194,124,HISTORY,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
5214,194,124,HISTORY,REMEDIATION,Difficile,LEGACY_BANK
5215,194,124,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5216,194,124,HISTORY,AUTOMATISM,Facile,LEGACY_BANK
5217,194,124,HISTORY,OPEN_RESPONSE,Moyen,LEGACY_BANK
5218,194,124,HISTORY,DIRECT_APPLICATION,Difficile,LEGACY_BANK
5219,194,124,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5220,194,124,HISTORY,PROBLEM_SOLVING,Facile,LEGACY_BANK
5221,194,124,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5222,194,124,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5223,194,124,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5224,195,124,HISTORY,JUSTIFICATION,Moyen,LEGACY_BANK
5225,195,124,HISTORY,REASONING,Difficile,LEGACY_BANK
5226,195,124,HISTORY,BREVET_STYLE,Difficile,LEGACY_BANK
5227,195,124,HISTORY,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
5228,195,124,HISTORY,REMEDIATION,Moyen,LEGACY_BANK
5229,195,124,HISTORY,TRANSFER,Difficile,LEGACY_BANK
5230,195,124,HISTORY,OPEN_RESPONSE,Difficile,LEGACY_BANK
5231,195,124,HISTORY,OPEN_RESPONSE,Facile,LEGACY_BANK
5232,195,124,HISTORY,DIRECT_APPLICATION,Moyen,LEGACY_BANK
5233,195,124,HISTORY,MULTI_STEP,Difficile,LEGACY_BANK
5234,195,124,HISTORY,PROBLEM_SOLVING,Difficile,LEGACY_BANK
